id,band,name,domain,website,linkedin,founded,revenue,revenue_num,growth_12m,growth_24m,phone,public,exchange,naics,sic
"57c4e599a6da986a1324a5f3","201-1000","Emirates Development Bank (EDB)","edb.gov.ae","http://www.edb.gov.ae","http://www.linkedin.com/company/emirates-development-bank",2011,"164M",164000000.0,0.03603603603603604,0.2969924812030075,"+971 800 27274",,,"52232","6021"
"54a128a969702da2200e3801","201-1000","Chef Middle East","chefmiddleeast.com","http://www.chefmiddleeast.com","http://www.linkedin.com/company/chefmiddleeastofficial",1995,"160M",160000000.0,0.05369127516778523,0.2123552123552123,"+971 4 815 9888",,,"42441","5141"
"618294c92aac6600f86bb226","201-1000","ITP Media Group","itp.com","http://www.itp.com","http://www.linkedin.com/company/itp",1987,"150M",150000000.0,0.07847082494969819,0.1213389121338912,"+971 4 444 3000",,,"519","2711"
"604a2bcbf6e9e50001fbd89d","201-1000","Cohere","cohere.com","http://www.cohere.com","http://www.linkedin.com/company/cohere-ai",2019,"150M",150000000.0,0.1290322580645161,0.4189189189189189,,,,"54151","7375"
"5f3fbd0cf2072e0001fd0ffb","201-1000","ClassPass","classpass.com","http://www.classpass.com","http://www.linkedin.com/company/classpass",2012,"150M",150000000.0,0.1720647773279352,0.3720379146919431,"+1 917-979-4701",,,"71394","7999"
"5a9eb2ffa6da98d99a3df184","201-1000","TruKKer","trukker.com","http://www.trukker.com","http://www.linkedin.com/company/trukkertech",2016,"140M",140000000.0,-0.03813559322033899,-0.03404255319148936,"+971 600 524642",,,"48411","4731"
"54a12a6769702d9ebcfbf201","201-1000","Air Charter Service","aircharterservice.com","http://www.aircharterservice.com","http://www.linkedin.com/company/air-charter-service",1990,"140M",140000000.0,0.1771058315334773,0.3423645320197045,"+44 20 8335 1020",,,"48121","4512"
"54a12ac969702dc8414df501","201-1000","Center for Creative Leadership","ccl.org","http://www.ccl.org","http://www.linkedin.com/company/center-for-creative-leadership",1970,"130M",130000000.0,-0.005067567567567568,0.0351493848857645,"+1 336-545-2810",,,"61131","8742"
"6182e5cb599a0700dcb0668b","201-1000","Al Tamimi & Company","tamimi.com","http://www.tamimi.com","http://www.linkedin.com/company/al-tamimi-company",1989,"129.2M",129213000.0,0.06156716417910447,0.1124144672531769,"+971 4 364 1641",,,"",""
"5c248a8480f93e7151df21cb","201-1000","Magic","getmagic.com","http://www.getmagic.com","http://www.linkedin.com/company/get-magic",2014,"128.6M",128600000.0,0.03667136812411848,0.1238532110091743,"+1 248-334-1730",,,"56143","7389"
"5f4a4b2a16bd7f0001e2f585","201-1000","Jetex","jetex.com","http://www.jetex.com","http://www.linkedin.com/company/jetex",2005,"120M",120000000.0,0.09060955518945635,0.2561669829222011,"+971 4 212 4000",,,"48111","4512"
"54a12a1269702db878c2b401","201-1000","Eurasia Group","eurasiagroup.net","http://www.eurasiagroup.net","http://www.linkedin.com/company/eurasia-group",1998,"112M",112000000.0,0.09047619047619047,0.1280788177339902,"+1 212-213-3112",,,"54169","8999"
"55f450bef3e5bb48a00026d6","201-1000","Etoile Group","etoilegroup.com","http://www.etoilegroup.com","http://www.linkedin.com/company/etoile-group",1983,"105.5M",105500000.0,0.07086614173228346,0.2088888888888889,"+971 4 596 9000",,,"","5699"
"5e46afe2d43b9a00d8ad4738","201-1000","Sana Commerce","sana-commerce.com","http://www.sana-commerce.com","http://www.linkedin.com/company/sanacommerce",2008,"105M",105000000.0,-0.05309734513274336,-0.02727272727272727,"+31 10 243 6010",,,"54151","7375"
"6473d15ec8ef57000109e945","201-1000","Mistral AI","mistral.ai","http://www.mistral.ai","http://www.linkedin.com/company/mistralai",2023,"100M",100000000.0,1.17948717948718,4.483870967741935,,,,"54171","7375"
"618285afab7d0200a46c44ec","1001-50000","KEO International Consultants","keo.com","http://www.keo.com","http://www.linkedin.com/company/keo-international-consultants",1964,"100M",100000000.0,0.03747276688453159,0.0484368119771026,"+965 2461 6000",,,"54133","8711"
"5f48e965ef681600011639ee","201-1000","Al Tayer Stocks - Building & Interior Divisions","altayerstocks.com","http://www.altayerstocks.com","http://www.linkedin.com/company/al-tayer-stocks2",1998,"100M",100000000.0,0.04615384615384616,0.1333333333333333,"+971 4 503 4888",,,"23622","1542"
"5e560ad9ad83d500010ffd92","201-1000","International Luxury Group (ILG of Switzerland AG)","interluxury.com","http://www.interluxury.com","http://www.linkedin.com/company/interluxury",1996,"95.4M",95400000.0,0.0945273631840796,0.1956521739130435,,,,"33991","3951"
"5e55b4bb0b428900018fcc38","201-1000","MBZUAI (Mohamed bin Zayed University of Artificial Intelligence)","mbzuai.ac.ae","http://www.mbzuai.ac.ae","http://www.linkedin.com/school/mbzuai",2019,"95M",95000000.0,0.4454545454545454,1.137096774193548,"+971 2 811 3331",,,"61131","8222"
"556cef6873696411c1835e00","51-200","TAZZETTI","tazzetti.com","http://www.tazzetti.com","http://www.linkedin.com/company/tazzetti-s-p-a",1909,"94M",94000000.0,0.0,0.0,,,,"32512","3631"
"54a1208569702d94a4ee4002","201-1000","Confiz","confiz.com","http://www.confiz.com","http://www.linkedin.com/company/confiz",2005,"92.4M",92400000.0,0.04180064308681672,0.04854368932038835,"+1 425-365-0857",,,"","7372"
"5d0a57b3a3ae6176361d5ca1","201-1000","Versa Networks","versa-networks.com","http://www.versa-networks.com","http://www.linkedin.com/company/versa-networks",2012,"90M",90000000.0,0.1046077210460772,0.2635327635327636,"+1 408-385-7660",,,"54151","7375"
"5e57a482cecdff0001af3f34","201-1000","Dicetek LLC","dicetek.net","http://www.dicetek.net","http://www.linkedin.com/company/dicetek-llc-dubai",2006,"89M",89000000.0,0.07988165680473373,0.2166666666666667,"+971 4 299 9002",,,"54151","7375"
"5da36e4ec2bbe8000160ff36","201-1000","CARMA","carma.com","http://www.carma.com","http://www.linkedin.com/company/carma",1984,"86.9M",86900000.0,-0.001666666666666667,-0.01963993453355155,"+971 4 356 4100",,,"519","7375"
"5b12dfcba6da98dcae59867b","201-1000","Sumsub","sumsub.com","http://www.sumsub.com","http://www.linkedin.com/company/sumsub",2015,"85.6M",85600000.0,0.2650602409638554,0.971830985915493,"+44 20 3882 7770",,,"","7372"
"54a11e2569702d9d7e4f5601","201-1000","Seedtag","seedtag.com","http://www.seedtag.com","http://www.linkedin.com/company/seedtag",2014,"83.8M",83800000.0,0.1326164874551971,0.6288659793814433,,,,"54181","7311"
"54a127f669702d9b8b9add00","201-1000","Rystad Energy","rystadenergy.com","http://www.rystadenergy.com","http://www.linkedin.com/company/rystad-energy",2004,"81M",81000000.0,0.1627906976744186,0.3774104683195592,"+47 24 00 42 00",,,"54133","8711"
"54a11c9869702d8ed4e2b100","201-1000","AE7","ae7.com","http://www.ae7.com","http://www.linkedin.com/company/ae7",2009,"80M",80000000.0,0.02896551724137931,0.1993569131832797,"+971 4 399 7758",,,"54131","8712"
"54a135c569702d48e2f1c600","201-1000","NEJM Group","nejmgroup.org","http://www.nejmgroup.org","http://www.linkedin.com/company/nejm-group",1812,"77.5M",77500000.0,0.07253886010362694,0.078125,"+1 800-843-6356",,,"519","8731"
"54a12b2b69702d9548506902","1001-50000","ValueLabs","valuelabs.com","http://www.valuelabs.com","http://www.linkedin.com/company/valuelabs",1997,"76M",76000000.0,0.004857737682165163,0.06158357771260997,"+91 40662 39000",,,"54151","7375"
"5eda58cbfbfd2100016ded49","201-1000","ADSS","adss.com","http://www.adss.com","http://www.linkedin.com/company/adssgroup",2011,"75M",75000000.0,0.01809954751131222,-0.1279069767441861,"+971 2 652 9777",,,"5231","6211"
"5e705630c14d3400fe51b2f2","201-1000","Bidfood Middle East","bidfoodme.com","http://www.bidfoodme.com","http://www.linkedin.com/company/bidfoodmiddleeast",2003,"75M",75000000.0,0.09154929577464789,0.2449799196787149,"+971 4 805 2000",,,"42441","5092"
"5569b8357369642525507f00","201-1000","CrossBoundary Group","crossboundary.com","http://www.crossboundary.com","http://www.linkedin.com/company/crossboundary",2011,"75M",75000000.0,0.07234042553191489,0.2989690721649484,"+1 616-443-1686",,,"52399","6799"
"54a120a769702d97c1719c02","1001-50000","Cactus Communications","cactusglobal.com","http://www.cactusglobal.com","http://www.linkedin.com/company/cactus-communications",2002,"75M",75000000.0,0.08036162732295329,0.09077079107505071,"+91 22671 48888",,,"",""
"54a12aaf69702db648112802","201-1000","Invest Bank","investbank.ae","http://www.investbank.ae","http://www.linkedin.com/company/investbank-p.s.c.",1975,"68M",68000000.0,0.2149837133550489,0.2906574394463668,"+971 6 598 0555",,,"52211","6021"
"54a1293a69702dc841b53b01","201-1000","NorthBay Solutions","northbaysolutions.com","http://www.northbaysolutions.com","http://www.linkedin.com/company/northbay-solutions",2007,"67.4M",67400000.0,-0.007594936708860759,0.1461988304093567,"+1 617-433-9221",,,"54151","7375"
"556de8bd73696410fced0300","201-1000","RSA Global","rsa.global","http://www.rsa.global","http://www.linkedin.com/company/rsa-logistics-dwc-llc",2009,"65M",65000000.0,-0.004878048780487805,0.07936507936507936,"+971 4 887 9333",,,"49312","4731"
"5a9dce44a6da98d9852b7ed0","51-200","ForeFlight","foreflight.com","http://www.foreflight.com","http://www.linkedin.com/company/foreflight",2007,"60.8M",60800000.0,-0.415,-0.387434554973822,,,,"54151","3571"
"57c4c629a6da9836caa7130d","201-1000","Klanik","klanik.com","http://www.klanik.com","http://www.linkedin.com/company/klanik",2011,"60M",60000000.0,0.07563025210084033,0.1327433628318584,"+33 4 91 32 20 00",,,"54151","7375"
"56d383fbf3e5bb227500397d","201-1000","Tamara","tamara.co","http://www.tamara.co","http://www.linkedin.com/company/tamara",2020,"59M",59000000.0,0.4936507936507937,0.6224137931034482,"+966 800 118 1118",,,"52232","7375"
"5d359f75a3ae61e3b012c543","51-200","AMEA Power","ameapower.com","http://www.ameapower.com","http://www.linkedin.com/company/ameapower",2016,"58M",58000000.0,0.1273885350318471,0.4628099173553719,"+971 4 222 2499",,,"22111","4911"
"54a1361069702d4494f80901","51-200","Emirates Investment Bank pjsc","eibank.com","http://www.eibank.com","http://www.linkedin.com/company/emirates-investment-bank-pjsc",1976,"56.2M",56237000.0,0.3823529411764706,0.46875,"+971 4 231 7777","EIBANK","other","52211","6021"
"5b86b3c0324d447a3b298981","201-1000","La Petite Maison (LPM)","lpmrestaurants.com","http://www.lpmrestaurants.com","http://www.linkedin.com/company/lpm-restaurant-bar",2007,"55.3M",55300000.0,0.03977272727272727,0.08605341246290801,"+44 20 7495 4774",,,"72251","5812"
"54a11fa769702d8aa18fd801","51-200","SellAnyCar.com","sellanycar.com","http://www.sellanycar.com","http://www.linkedin.com/company/sellanycar-com",2013,"55M",55000000.0,0.006993006993006993,-0.08280254777070063,"+971 4 709 3000",,,"54151","7519"
"6186a12739229600a4f75435","201-1000","UNS","unstudio.com","http://www.unstudio.com","http://www.linkedin.com/company/weareuns",1988,"53.2M",53200000.0,-0.006060606060606061,0.1631205673758865,"+31 20 570 2040",,,"",""
"54a23b9f7468693a7e2b2e18","201-1000","The Leading Hotels of the World","lhw.com","http://www.lhw.com","http://www.linkedin.com/company/the-leading-hotels-of-the-world",1928,"52M",52000000.0,0.1333333333333333,0.3532338308457711,,,,"56151","7011"
"54a11ff969702d9d7ee00d02","11-50","Society of Actuaries","soa.org","http://www.soa.org","http://www.linkedin.com/company/society-of-actuaries",1949,"51M",51000000.0,0.06870229007633588,0.1965811965811966,"+1 888-697-3900",,,"81392","8699"
"5b13061da6da98dcd4b6fe95","201-1000","Ampstek","ampstek.com","http://www.ampstek.com","http://www.linkedin.com/company/ampstek",2014,"47.4M",47400000.0,0.1162790697674419,0.04727272727272727,"+1 609-785-3232",,,"54151","7371"
"5edb9704a33f1c0001cdf4e0","201-1000","Space Matrix","spacematrix.com","http://www.spacematrix.com","http://www.linkedin.com/company/space-matrix",2001,"46M",46000000.0,0.09734513274336283,0.3309481216457961,"+65 6423 9516",,,"54131","8712"
"54a1396269702de5b39b3500","51-200","ISS INTERNATIONAL SpA","iss-international.com","http://www.iss-international.com","http://www.linkedin.com/company/iss-international",2004,"45M",45000000.0,0.1282051282051282,0.1,,,,"54133","8711"
"55ea6789f3e5bb58e800abbd","201-1000","Halian | Managed Services, Recruitment Agency & Contract Staffing","halian.com","http://www.halian.com","http://www.linkedin.com/company/halian",1996,"40M",40000000.0,0.04232804232804233,0.1036414565826331,"+44 1727 884944",,,"54151","7375"
"54a1395e69702d24d3e35900","51-200","Ethoca","ethoca.com","http://www.ethoca.com","http://www.linkedin.com/company/ethoca-limited",2005,"40M",40000000.0,0.04444444444444445,0.09302325581395349,"+1 416-849-6091",,,"54151","7375"
"556d39e473696411c7bfbe00","201-1000","ICARDA; International Center for Agricultural Research in the Dry Areas","icarda.org","http://www.icarda.org","http://www.linkedin.com/company/icarda",1975,"38.1M",38100000.0,-0.0176678445229682,-0.0176678445229682,"+961 1 813 303",,,"54171",""
"5da2a4f6bf07900001912867","201-1000","BIT Official","matrixport.com","http://www.matrixport.com","http://www.linkedin.com/company/matrixport",2019,"37.8M",37800000.0,0.1428571428571428,0.2824427480916031,,,,"5231","6211"
"66441be623dbee01c78f6063","51-200","1inch","1inch.io","http://www.1inch.io","http://www.linkedin.com/company/1inchcom",2019,"37.2M",37200000.0,0.1043478260869565,0.27,,,,"52315","7375"
"5da0361fa42b3c00980d8338","51-200","Wahed","wahed.com","http://www.wahed.com","http://www.linkedin.com/company/wahedinvest",2017,"37M",37000000.0,0.1810344827586207,0.2568807339449541,"+1 855-976-4747",,,"5231","6282"
"5b14615da6da98dca8ebbd71","201-1000","CXG","cxg.com","http://www.cxg.com","http://www.linkedin.com/company/cxgroup",2006,"37M",37000000.0,0.04153354632587859,0.1941391941391941,,,,"54161","8742"
"5569901c73696425e2955900","51-200","Nasco Insurance Brokers - UAE","nascomiddleeast.com","http://www.nascomiddleeast.com","http://www.linkedin.com/company/nasco-m-e-insurance-brokers-llc",2003,"35.1M",35139000.0,0.07096774193548387,0.1527777777777778,"+971 4 352 3133",,,"52421","6361"
"62dd56d643dea500e28027be","201-1000","Astra Tech","astratech.ae","http://www.astratech.ae","http://www.linkedin.com/company/astratechgroup",2022,"35M",35000000.0,0.5337078651685393,1.394736842105263,,,,"54151","7375"
"556db09673696411d5996e01","201-1000","Driven Properties","drivenproperties.com","http://www.drivenproperties.com","http://www.linkedin.com/company/driven-properties-real-estate",2012,"35M",35000000.0,0.2174462705436157,0.3737517831669044,"+971 800 374836",,,"53121","6531"
"5ed1362c1b49fb0001053343","201-1000","Thndr","thndr.app","http://www.thndr.app","http://www.linkedin.com/company/thndrapp",2020,"33.8M",33800000.0,0.1545454545454545,0.2512315270935961,,,,"5231","6732"
"54a135f069702d48e296eb00","51-200","ClearPeaks","clearpeaks.com","http://www.clearpeaks.com","http://www.linkedin.com/company/clearpeaks",2000,"33.2M",33200000.0,0.01923076923076923,0.1041666666666667,"+34 932 72 15 46",,,"","7380"
"5da3e23181ec42000108f570","51-200","CAA Portas","caaportas.com","http://www.caaportas.com","http://www.linkedin.com/company/caaportas",2006,"32.7M",32700000.0,-0.06194690265486726,0.0707070707070707,"+44 20 3463 8651",,,"54161","8742"
"5fabc7c65f1c0b00be31a44b","201-1000","BingX","bingx.com","http://www.bingx.com","http://www.linkedin.com/company/bingxofficial",2018,"32.5M",32500000.0,0.3044554455445544,0.5454545454545454,,"FLX","nasdaq","5231","6211"
"5f09ff12b6a61c00da6abb05","201-1000","Equiti Group","equiti.com","http://www.equiti.com","http://www.linkedin.com/company/equiti",2016,"32.2M",32200000.0,0.07770961145194274,0.3208020050125313,"+962 6 550 8305",,,"52399","6211"
"5569a8e173696425b8637400","201-1000","ADGM","adgm.com","http://www.adgm.com","http://www.linkedin.com/company/adgm",2015,"32M",32000000.0,0.02763819095477387,0.1786743515850144,"+971 2 333 8888",,,"5231","6211"
"556dc2f8736964123d248001","51-200","Amach","amach.com","http://www.amach.com","http://www.linkedin.com/company/amach-group",2013,"29.7M",29700000.0,0.1923076923076923,0.1071428571428571,"+353 1 254 4997",,,"54151","7375"
"556df55573696410e5461600","51-200","Whiteshield","whiteshield.ai","http://www.whiteshield.ai","http://www.linkedin.com/company/whiteshield-advisory",2011,"29.4M",29398000.0,0.1157894736842105,0.325,"+971 2 207 6642",,,"54161","8742"
"5f47bc2b8869850001ef1fef","201-1000","Lawyers On Demand","lodlaw.com","http://www.lodlaw.com","http://www.linkedin.com/company/lodlaw",2007,"27M",27000000.0,0.07038123167155426,0.2852112676056338,"+44 20 3642 0000",,,"54111","7389"
"5d0a2d28a3ae61e8624e9cc8","51-200","Al Ramz PJSC (ALRAMZ:UH)","alramz.ae","http://www.alramz.ae","http://www.linkedin.com/company/alramzpjsc",1998,"27M",27000000.0,0.01183431952662722,0.06211180124223602,"+971 800 7269",,,"5231","6211"
"5f40ecaef430f90001ec9be6","201-1000","Mondia","mondia.com","http://www.mondia.com","http://www.linkedin.com/company/mondia-media",1999,"25M",25000000.0,0.108695652173913,0.2259615384615385,"+971 4 568 7391",,,"519","7375"
"5b868936f874f7451cee2089","201-1000","DUBAI FUTURE FOUNDATION","dubaifuture.gov.ae","http://www.dubaifuture.gov.ae","http://www.linkedin.com/company/dubaifuturefoundation",2017,"25M",25000000.0,0.04924242424242424,0.2096069868995633,,,,"928","8731"
"5a9e9637a6da98d97e7d65fb","201-1000","OMNIYAT","omniyat.com","http://www.omniyat.com","http://www.linkedin.com/company/omniyatofficial",2005,"25M",25000000.0,0.1994301994301994,0.3493589743589743,"+971 4 511 5004",,,"53111","6531"
"5a9d79d2a6da98d94d8c9a61","201-1000","Fortanix","fortanix.com","http://www.fortanix.com","http://www.linkedin.com/company/fortanix",2016,"24.9M",24900000.0,-0.1188118811881188,-0.2614107883817428,"+1 650-943-2484",,,"54151","7375"
"54a1229e69702d918c9ad602","201-1000","Easygenerator","easygenerator.com","http://www.easygenerator.com","http://www.linkedin.com/company/easygenerator",2013,"23.9M",23900000.0,0.125,0.2687224669603524,"+31 10 310 7100",,,"61143","8299"
"54a126f369702db648ec0700","201-1000","Rotterdam School of Management, Erasmus University","rsm.nl","http://www.rsm.nl","http://www.linkedin.com/school/rotterdam-school-of-management-erasmus-university",1970,"23M",23000000.0,-0.03448275862068965,-0.01754385964912281,"+31 10 408 2222",,,"61131","8222"
"57c4d059a6da986a8f417c58","201-1000","Cerebras","cerebras.ai","http://www.cerebras.ai","http://www.linkedin.com/company/cerebras-systems",2015,"22.8M",22800000.0,0.2857142857142857,1.08029197080292,"+1 650-933-4980","CBRS","nasdaq","33441","3571"
"54a120e769702d7fe68c9d02","1001-50000","Shan Foods Private Limited","shanfoods.com","http://www.shanfoods.com","http://www.linkedin.com/company/shan-foods-private-limited",1981,"22.6M",22600000.0,0.01472134595162986,0.04891304347826087,"+92 81 55285297",,,"31191","2099"
"60b2d588c036830001f5a44e","51-200","Corporate Research and Investigations","crigroup.com","http://www.crigroup.com","http://www.linkedin.com/company/corporateresearchandinvestigations",1990,"22.4M",22400000.0,0.0,0.2244897959183673,"+44 20 3927 5250",,,"54169","7389"
"57c50292a6da986a77ce143a","51-200","Prolific","prolific.com","http://www.prolific.com","http://www.linkedin.com/company/prolific-com",2014,"22M",22000000.0,0.3449781659388647,0.8333333333333334,,,,"54171","8731"
"5f18fb58f957050130da67f6","201-1000","Ounass","ounass.ae","http://www.ounass.ae","http://www.linkedin.com/company/ounass",2016,"21.5M",21500000.0,0.0673076923076923,0.2436974789915966,"+971 800 686277",,,"","5099"
"5f3549d469be58008c46feac","201-1000","Huspy","huspy.com","http://www.huspy.com","http://www.linkedin.com/company/huspy",2020,"21M",21000000.0,0.2682403433476395,0.5887096774193549,"+971 4 248 5807",,,"53121","6799"
"5a9e3504a6da98d9356ab445","201-1000","Qure.ai","qure.ai","http://www.qure.ai","http://www.linkedin.com/company/qure.ai",2016,"21M",21000000.0,0.2078947368421053,0.3867069486404834,"+91 22406 75800",,,"62151","3829"
"56e2b84df3e5bb2eaf003dd6","201-1000","Foodics","foodics.com","http://www.foodics.com","http://www.linkedin.com/company/foodics",2014,"20.8M",20800000.0,0.06925207756232687,0.1253644314868805,"+966 800 100 0119",,,"54151","7375"
"54a12a3469702d9ebc34de01","201-1000","NewBridge Pharmaceuticals","nbpharma.com","http://www.nbpharma.com","http://www.linkedin.com/company/newbridge-pharmaceuticals",2010,"20.7M",20700000.0,0.05555555555555555,0.1129707112970711,"+971 4 429 8700",,,"",""
"5e5788a40d08480001391e5c","51-200","Hex Trust","hextrust.com","http://www.hextrust.com","http://www.linkedin.com/company/hextrust",2018,"20.3M",20300000.0,0.09230769230769231,0.1007751937984496,"+852 3597 9224",,,"",""
"5f42afe58653d800012058ac","51-200","Immensa","immensa.io","http://www.immensa.io","http://www.linkedin.com/company/immensa3d",2016,"20M",20000000.0,0.04,-0.04411764705882353,"+971 4 443 1538",,,"33324","3531"
"556d34367369641208aaad00","201-1000","Fresh Express LLC","freshexpressint.com","http://www.freshexpressint.com","http://www.linkedin.com/company/fresh-express-llc",1993,"20M",20000000.0,-0.03092783505154639,-0.02422145328719723,"+971 4 884 8811",,,"42441","5141"
"54a134c969702d407fe45000","201-1000","Asteco","asteco.com","http://www.asteco.com","http://www.linkedin.com/company/asteco-mena",1985,"20M",20000000.0,-0.003550295857988166,0.0698856416772554,"+971 600 547773",,,"53131","6531"
"5ed0799d9191f10158986448","51-200","Stake","getstake.com","http://www.getstake.com","http://www.linkedin.com/company/stake",2020,"19.8M",19800000.0,0.3173076923076923,1.044776119402985,"+971 4 294 9473",,,"53121","6799"
"5b8549e7f874f7133f630b92","51-200","Gridlines","gridlines.com","http://www.gridlines.com","http://www.linkedin.com/company/gridlines-com",,"19.7M",19700000.0,0.3432835820895522,0.9565217391304348,"+44 20 4534 4388",,,"54161","8732"
"6306dfb7d1256e00f78c620a","11-50","Westford Uni Online","westfordonline.com","http://www.westfordonline.com","http://www.linkedin.com/company/westfordonline",2009,"19.3M",19263000.0,-0.1176470588235294,0.5,"+1 978-692-5511",,,"61131","8299"
"5569d0e1736964254f199e00","201-1000","OceanAir","oceanairtravels.com","http://www.oceanairtravels.com","http://www.linkedin.com/company/oceanair-travels",2004,"19M",19000000.0,0.1115537848605578,0.2345132743362832,"+971 4 358 2500",,,"56151","4724"
"5f3f45944efa42000152fbd3","51-200","AlifCloud IT Consulting Pvt. Ltd.","alifconsulting.com","http://www.alifconsulting.com","http://www.linkedin.com/company/alifconsulting",2019,"18.1M",18100000.0,0.0,0.1789473684210526,,,,"",""
"5f4da60e4c9be600019a8c98","201-1000","New Zealand Trade and Enterprise","nzte.govt.nz","http://www.nzte.govt.nz","http://www.linkedin.com/company/new-zealand-trade-and-enterprise",2003,"18M",18000000.0,-0.006544502617801047,-0.02064516129032258,"+66 2 251 7288",,,"92811","9199"
"54a23b647468692e71f36b18","51-200","Land Sterling","landsterling.com","http://www.landsterling.com","http://www.linkedin.com/company/landsterling",2009,"18M",18000000.0,0.1597938144329897,0.3803680981595092,"+971 4 380 8707",,,"53139","6531"
"5592130b736964188a055300","51-200","Arabian Ethicals","arabianethicals.ae","http://www.arabianethicals.ae","http://www.linkedin.com/company/arabian-ethicals",1977,"17.5M",17500000.0,0.12,0.05660377358490566,"+971 4 208 8400",,,"42421","5045"
"5da3b14cc904330001e75a8e","51-200","invygo","invygo.com","http://www.invygo.com","http://www.linkedin.com/company/invygo-app",2018,"16.7M",16700000.0,0.1282051282051282,0.4042553191489361,"+971 50 175 9611",,,"53212","7373"
"5569ed5a73696425418ab700","51-200","PayTabs Global","paytabs.com","http://www.paytabs.com","http://www.linkedin.com/company/paytabs-holding-company",2014,"16.2M",16200000.0,-0.02702702702702703,-0.1325301204819277,"+971 52 218 9208",,,"52232","7375"
"604853106c2d0f0001b937c2","51-200","Momentum Logistics","momentumlogistics.com","http://www.momentumlogistics.com","http://www.linkedin.com/company/momentum-logistics",2008,"16.0M",15956000.0,0.1607142857142857,0.3541666666666667,"+971 6 506 2000",,,"49311","4731"
"57c4f3faa6da986a3f758b09","51-200","AQLEH Engineering Consultant","aqleh.com","http://www.aqleh.com","http://www.linkedin.com/company/aqleh-engineering-consultant",2006,"15.6M",15600000.0,-0.01481481481481482,0.1367521367521368,"+971 4 368 6364",,,"54133","8711"
"54a129f469702d90a2fc0602","51-200","Wall Street Prep","wallstreetprep.com","http://www.wallstreetprep.com","http://www.linkedin.com/company/wall-street-prep",2003,"15.5M",15500000.0,0.1794871794871795,0.4680851063829787,"+1 617-314-7685",,,"61131","8734"
"54a12ac969702dc12885ff01","11-50","Labroots","labroots.com","http://www.labroots.com","http://www.linkedin.com/company/labroots",2008,"15.3M",15300000.0,-0.02439024390243903,-0.09090909090909091,"+1 714-463-4673",,,"519","7375"
"61ec4b1ac0cd100001a231a4","201-1000","Qashio","qashio.com","http://www.qashio.com","http://www.linkedin.com/company/qashio",2021,"15M",15000000.0,0.8028169014084507,2.047619047619047,"+971 4 607 0800",,,"54161","7375"
"5fe86e619facc400be408d72","51-200","Nas Company","nas.co","http://www.nas.co","http://www.linkedin.com/company/nas-company",2020,"15M",15000000.0,-0.04545454545454546,0.02941176470588235,,,,"",""
"5da12fc388e5c300017682f5","201-1000","Bayut.com","bayut.com","http://www.bayut.com","http://www.linkedin.com/company/bayut-com",2008,"15M",15000000.0,0.009523809523809525,0.2045454545454546,"+971 800 22988",,,"53121","7361"
"54a1ba037468694f8fe3bd0b","201-1000","Central Bank of The UAE","centralbank.ae","http://www.centralbank.ae","http://www.linkedin.com/company/central-bank-of-the-uae",1973,"15M",15000000.0,0.09310344827586207,0.2053231939163498,,,,"52111","6021"
"54a1204169702d84c56c2602","51-200","The Luxury Closet","theluxurycloset.com","http://www.theluxurycloset.com","http://www.linkedin.com/company/the-luxury-closet-inc",2012,"14M",14000000.0,0.0297029702970297,0.08900523560209424,"+91 99992 36535",,,"","5099"
"604aee89d8662900017f2ce2","51-200","expand group","expand-group.com","http://www.expand-group.com","http://www.linkedin.com/company/expandgrouprecruitment",1998,"13.7M",13686000.0,-0.4,-0.5714285714285714,"+44 12 7366 8700",,,"56131","7361"
"56d4717ef3e5bb37bd00804e","201-1000","Signzy","signzy.com","http://www.signzy.com","http://www.linkedin.com/company/teamsignzy",2015,"13M",13000000.0,0.08173076923076923,-0.05263157894736842,,,,"","6199"
"5a9e4008a6da98d9a8d9cbab","51-200","Boopin","boopin.com","http://www.boopin.com","http://www.linkedin.com/company/boopin",2011,"12.3M",12325000.0,0.1411764705882353,0.4160583941605839,"+971 4 425 5365",,,"54181","7311"
"5a9e4708a6da98d9a8da007c","51-200","Vortexa","vortexa.com","http://www.vortexa.com","http://www.linkedin.com/company/vortexa",2016,"12.3M",12300000.0,0.04444444444444445,0.3055555555555556,"+44 20 3972 2213",,,"54151","8731"
"5a9e35eba6da98d93ee0041f","51-200","StashAway","stashaway.sg","http://www.stashaway.sg","http://www.linkedin.com/company/stashaway",2016,"12M",12000000.0,0.09289617486338798,0.2422360248447205,"+65 6958 1052",,,"5231","6211"
"54a129cf69702d8b197e4902","1-10","LiveRoute","liveroute.net","http://www.liveroute.net","http://www.linkedin.com/company/liveroute",2008,"12M",12000000.0,-0.4285714285714285,-0.5555555555555556,"+971 4 446 2425",,,"","7371"
"5fd86ac46fc1dc00f898880e","51-200","CXM","cxm.com","http://www.cxm.com","http://www.linkedin.com/company/cxmgroupofficial",2015,"11.5M",11459000.0,0.4302325581395349,0.8923076923076924,"+1 800-323-8102",,,"5231","6211"
"55699a0a736964251ef06300","51-200","Vehere","vehere.com","http://www.vehere.com","http://www.linkedin.com/company/vehere-interactive-p-ltd",2006,"10.2M",10234000.0,0.1637426900584795,0.4014084507042254,"+1 202-355-6371",,,"54151","7375"
